filename,mean_veg_height,median_veg_height,vegetation_ratio (%),building_ratio (%),veg_quantiles,veg_variance
vhm_3335_123.tif,4.0739355,0.0,37.56955155669809,62.43044844330191,[ 6.52921724  9.39147854 14.42002583],33.97044
vhm_4313_461.tif,2.217265,0.0,29.934169278996865,70.06583072100314,[ 2.86829948  5.50472212 10.31586766],35.188416
vhm_3335_413.tif,3.3619554,0.0,26.879735438350117,73.12026456164989,[ 8.4524734  12.41483593 16.22154474],29.536379
vhm_4316_112.tif,7.6173778,7.371969,74.17414778172848,25.82585221827152,[ 6.01239586  9.91230774 13.79805088],35.449944
vhm_3325_113.tif,1.6544174,0.0,20.100790513833992,79.899209486166,[ 5.33685732  7.78224659 10.82016373],13.207629
vhm_2444_452.tif,4.5098886,1.5345752,50.13333333333333,49.86666666666667,[ 5.79024422 10.32505751 12.20138788],13.665492
vhm_3313_452.tif,1.3525202,0.0,14.989437099632003,85.010562900368,[ 6.15204716  9.03811169 11.90759563],13.629336
vhm_2244_413.tif,6.242819,5.906028,66.85747830762743,33.14252169237257,[ 5.88036537  8.69147587 11.88791084],21.314226
vhm_3313_253.tif,3.7975142,0.0,34.217459452092136,65.78254054790787,[ 6.82236099 10.1533699  13.94005489],35.271805
vhm_3212_421.tif,5.2245784,3.6632361,54.680210787183924,45.319789212816076,[ 6.22134686  8.92631102 11.81253147],23.506834
vhm_3321_232.tif,1.5917084,0.0,17.02402062418158,82.97597937581841,[ 6.04129505  8.69926739 11.88481236],19.008736
vhm_3326_431.tif,0.6672996,0.0,9.862614147471719,90.13738585252828,[3.85782552 6.23820496 9.15233183],13.491511
vhm_3445_353.tif,2.1028552,0.0,18.466008293321693,81.53399170667831,[ 6.08740091 10.5018487  15.88362741],37.315784
vhm_4312_334.tif,0.6129465,0.0,9.799168597519422,90.20083140248057,[3.34282994 5.93702412 8.7855711 ],11.822709
vhm_3213_312.tif,8.55506,9.461047,79.5126741265129,20.487325873487094,[ 7.9786911  10.77958393 13.40721488],17.01531
vhm_3443_133.tif,10.606675,12.357057,84.02078076634798,15.979219233652017,[ 9.49366093 13.55903435 16.05378723],21.875446
vhm_3333_444.tif,2.8315332,0.0,34.450482104919104,65.5495178950809,[ 4.99075031  7.62453127 10.79125786],16.804176
vhm_2346_252.tif,1.0562514,0.0,16.639632038755682,83.36036796124432,[3.23310542 4.76577282 7.59341335],23.526752
vhm_3325_263.tif,0.61439836,0.0,9.2736131934033,90.72638680659671,[3.91016006 6.02965498 8.95888805],11.547926
vhm_3321_342.tif,0.44767764,0.0,4.690677388578438,95.30932261142156,[ 5.4702611   9.25924301 13.01262474],21.621367
vhm_3213_253.tif,0.7813312,0.0,14.1156462585034,85.8843537414966,[4.39088297 4.95648241 5.53449154],5.64567
vhm_3313_433.tif,1.4561014,0.0,16.22877197764754,83.77122802235246,[ 5.45636034  8.18783855 11.86168957],23.834013
vhm_3443_442.tif,1.0082787,0.0,13.157532191182888,86.8424678088171,[5.08504868 7.38920164 9.93415642],11.394787
vhm_3441_422.tif,5.7250304,2.5492783,53.47348337139992,46.52651662860008,[ 5.36264038 10.06085968 14.17342114],47.05879
vhm_3443_363.tif,1.3813914,0.0,14.706323657791357,85.29367634220864,[ 5.46220517  8.6314435  12.48434401],24.82725
vhm_3324_242.tif,0.46199027,0.0,6.558334469129072,93.44166553087092,[4.24509954 6.13682604 9.17153358],13.458067
vhm_3313_261.tif,3.2416208,0.0,33.81559220389805,66.18440779610195,[ 5.94637442  8.93405485 12.61713982],21.199223
vhm_3433_433.tif,4.8075194,0.0,46.012385421213445,53.987614578786555,[ 4.56666374  8.82802629 14.8633945 ],48.521187
vhm_3431_314.tif,3.0099354,0.0,30.696475338280226,69.30352466171978,[ 4.27637887  8.0561471  13.82244754],45.565475
vhm_3313_241.tif,3.0395856,0.0,31.800442086648985,68.19955791335101,[ 5.85805535  8.81550312 12.60329962],23.459652
vhm_4314_353.tif,7.4928484,6.014745,67.15353686792967,32.846463132070326,[ 5.90908337 10.28633308 14.34789705],52.733833
vhm_2441_433.tif,4.3901334,4.8195453,59.62490231831205,40.37509768168795,[5.20948696 6.33830214 9.2025032 ],10.336533
vhm_3332_124.tif,1.1996351,0.0,15.82407256087596,84.17592743912404,[ 4.76396084  7.12672853 10.07365274],12.429581
vhm_4312_111.tif,1.0462749,0.0,14.164256874727194,85.83574312527281,[ 3.89545155  6.65832162 10.14907527],19.300179
vhm_3322_111.tif,2.3334315,0.0,29.464681176021383,70.53531882397861,[ 5.10423374  7.25197959 10.65555453],13.757548
vhm_3433_161.tif,0.7664296,0.0,10.203309144478395,89.7966908555216,[4.57579851 6.79714537 9.3013401 ],18.027674
vhm_3313_252.tif,4.3635893,0.0,42.62348371268911,57.37651628731089,[ 6.77635956 10.39999294 13.37273788],17.110376
vhm_3323_214.tif,0.44780397,0.0,5.620621507428105,94.3793784925719,[ 4.81343985  7.41544771 10.50320244],15.363402
vhm_3335_244.tif,2.542221,0.0,24.337492855782052,75.66250714421795,[ 5.72170877  9.30765343 13.63656616],37.47805
vhm_3324_354.tif,0.46223542,0.0,7.095474989777838,92.90452501022216,[4.05978775 5.86120701 8.24487209],10.771383
vhm_3334_342.tif,0.6411088,0.0,6.792784429444078,93.20721557055592,[ 4.71108305  7.95776892 13.77066445],31.08929
vhm_3233_331.tif,2.3312793,0.0,37.90436005625879,62.09563994374121,[3.44877678 5.38942575 8.31618977],9.787225
vhm_3336_232.tif,6.040744,0.0,48.709007463093094,51.290992536906906,[ 6.42150784 10.87964249 15.67135906],64.351074
vhm_3435_223.tif,3.6314335,0.0,32.792813588012386,67.2071864119876,[ 5.31673181  9.55544662 15.51302838],52.925793
vhm_4436_164.tif,0.3357376,0.0,7.3383440189453015,92.6616559810547,[2.81704211 4.14647913 6.00123882],5.814956
vhm_3215_133.tif,9.983265,11.190395,84.90980439145673,15.090195608543269,[ 9.49439192 11.98519945 14.29285097],13.941921
vhm_3213_363.tif,2.5620854,0.0,31.44933645164799,68.550663548352,[ 4.82122409  7.72464538 10.77556396],16.581022
vhm_4331_232.tif,3.5163364,0.0,47.23572751538923,52.76427248461077,[3.95573473 6.59149599 9.88767529],21.43706
vhm_3213_111.tif,7.0851173,7.433982,72.28760524064653,27.712394759353472,[ 6.76103783  9.37637901 12.07824707],20.685791
vhm_3322_243.tif,0.9258188,0.0,11.001567398119121,88.99843260188088,[ 4.65205908  7.65269899 11.53016663],19.87129
vhm_3212_423.tif,7.5244584,5.515708,59.76200413483844,40.23799586516156,[ 7.06115448 11.62843418 17.06798983],47.21038
vhm_3335_213.tif,5.8548098,0.0,45.5722481729299,54.4277518270701,[ 7.74230576 11.91259193 17.2524662 ],43.62504
vhm_3334_211.tif,0.6076841,0.0,8.97184997548619,91.0281500245138,[4.37443066 6.30760717 8.83277988],9.204999
vhm_3433_461.tif,2.7789083,0.0,25.231885639458753,74.76811436054125,[ 4.5264312   8.86923361 16.32648039],59.49517
vhm_3431_334.tif,3.0947323,0.0,33.89752229354867,66.10247770645134,[ 4.90543842  8.06602955 12.23342729],29.275509
vhm_3331_431.tif,6.009656,0.0,49.557049082094025,50.442950917905975,[ 7.20057011 11.28868961 15.55999422],43.459507
vhm_3336_123.tif,5.0106287,0.0,39.2194275802255,60.7805724197745,[ 6.38308668 11.98949766 17.86587143],56.24592
vhm_3323_263.tif,0.8063242,0.0,10.871677797464905,89.12832220253509,[4.65967321 6.76037502 9.57553101],13.108453
vhm_3441_251.tif,12.0079155,12.786569,100.0,0.0,[11.12774563 12.78656864 13.27120924],5.7999735
vhm_3324_363.tif,0.74083644,0.0,9.036254599972741,90.96374540002726,[ 4.84674263  7.46047688 11.03706455],17.328783
vhm_4331_133.tif,0.26149777,0.0,5.968817278977707,94.03118272102229,[2.6845687  4.00843    5.69067383],4.8546543
vhm_3321_363.tif,0.28487343,0.0,3.9503884421425646,96.04961155785743,[4.36818647 6.43577266 9.44743562],13.636436
vhm_3234_111.tif,5.567653,0.0,48.96488828089375,51.03511171910625,[ 5.88932812 11.01314211 16.15186262],35.65698
vhm_3335_261.tif,0.49646685,0.0,7.5751163486922675,92.42488365130774,[4.11501169 6.02871609 8.57428551],9.186226
vhm_3333_253.tif,0.9128222,0.0,11.882047720215722,88.11795227978428,[4.75239706 6.98443937 9.64608717],16.274115
vhm_3314_422.tif,2.0668828,0.0,20.304841003795325,79.69515899620467,[ 6.11781621  9.11298847 13.12122059],28.396666
vhm_3233_113.tif,7.384742,7.6516404,83.41248837708318,16.58751162291682,[ 6.5805409   8.32555008 10.42975426],12.332951
vhm_2342_241.tif,1.3431656,0.0,15.274282290134552,84.72571770986545,[ 5.58032596  8.37568378 11.50565743],16.715351
vhm_3331_142.tif,0.84650975,0.0,13.534074195129921,86.46592580487008,[3.54193491 5.32937312 7.69353545],14.692158
vhm_2242_362.tif,8.120253,8.7897005,67.13934403060311,32.86065596939689,[ 8.72149444 11.5199995  14.96790409],26.482872
vhm_3232_343.tif,1.2964034,0.0,13.925729442970821,86.07427055702918,[ 4.21508646 11.13725758 13.49091244],20.388575
vhm_3213_343.tif,5.504705,4.80197,71.3752763004218,28.624723699578198,[ 4.28228474  6.95348215 10.39273882],20.708061
vhm_3316_123.tif,1.2166818,0.0,15.072032165735314,84.92796783426469,[ 5.19744682  7.65760565 10.46751308],13.429536
vhm_3232_334.tif,8.47128,8.52346,90.17273092400299,9.827269075997009,[ 7.0339098   8.9403429  11.44100666],12.670775
vhm_3333_432.tif,2.6153347,0.0,27.169131517392287,72.83086848260771,[ 4.22166348  6.50000191 12.36839104],58.554173
vhm_3231_332.tif,2.586194,0.0,28.045977011494255,71.95402298850574,[ 7.76257467 10.06436729 11.0848    ],5.2503114
vhm_3313_342.tif,1.9811474,0.0,20.035368679296713,79.96463132070329,[ 6.19353867  9.59704781 13.19333935],20.36491
vhm_2446_231.tif,14.400654,14.891371,93.42005284335228,6.5799471566477195,[11.82955241 15.34757519 18.74833727],29.609118
vhm_3336_152.tif,3.0430858,0.0,31.879130557967933,68.12086944203207,[ 4.39807856  7.70761251 13.03990006],42.144455
vhm_3215_444.tif,1.1030123,0.0,29.629629629629626,70.37037037037038,[3.00765961 3.57740021 4.47641718],0.8374575
vhm_3333_413.tif,2.000361,0.0,23.918791484355335,76.08120851564466,[ 4.99161065  7.26296687 10.57294106],21.37648
vhm_3443_444.tif,1.1413716,0.0,15.444129201222173,84.55587079877783,[3.92056072 5.99276423 9.05896473],26.311495
